Age,Income,AdSpend,ClickThroughRate,WebsiteVisits,TimeOnSite,PreviousPurchases,Gender,CampaignChannel,Conversion
67,113329,3402.6516737255015,0.1159528464743909,17,9.607123417016169,0,Male,Email,1
50,147636,6629.02515554279,0.1399680900039209,40,8.830335077536724,6,Female,Social Media,1
19,99852,9088.433120427517,0.271545540838482,43,5.4913092009301785,4,Male,SEO,1
50,127630,2422.6979735598075,0.0635465998514261,25,8.234133084569683,0,Female,Email,1
50,42505,5456.890512101439,0.2439672211258065,16,11.446285159980082,0,Female,Social Media,1
58,48288,5426.115063279878,0.015275283519875,41,11.71277332616015,9,Female,SEO,1
30,94492,8754.326253532628,0.2769658780112046,6,0.6737809042907186,1,Female,Referral,1
47,39109,600.1172066424392,0.1550862110973996,27,1.6322068033881856,6,Female,SEO,1
50,138056,4302.308054600002,0.0757568696389399,20,0.5497427235206982,6,Male,PPC,0
30,23497,1906.4101804401223,0.0108283858169829,36,0.7268028253101866,2,Female,Social Media,0
69,77326,313.1727429561207,0.1722684759359845,22,12.67476033810869,1,Male,Referral,1
43,29864,1555.60631115278,0.080901482462353,46,1.7115166620110236,9,Female,Social Media,1
39,117046,9767.05966119717,0.1930666574431445,47,10.80959011528854,7,Female,Social Media,1
56,113517,2227.0002442506525,0.0915390916210936,47,14.710476006582663,6,Male,Email,1
19,107562,9356.80465602442,0.0355269684651658,9,12.403187575356664,8,Female,SEO,1
55,94310,2132.0179920463224,0.1564649726546322,45,1.4627390449552171,8,Male,Social Media,1
56,139454,9319.822751106396,0.1737008635235618,16,13.461249405143011,0,Female,Social Media,1
43,132343,6580.747258483112,0.1412511074064697,37,14.393437002819793,1,Female,PPC,1
63,41017,1220.863917269075,0.1428303107556366,0,10.74240791944619,6,Female,PPC,1
67,21821,5860.96003575312,0.1809985370910044,10,9.436506202129912,7,Male,PPC,1
32,70337,3253.2889716487584,0.1626425177289445,32,9.226037601692102,5,Female,Social Media,1
51,65485,3893.216244182895,0.0484445862701708,30,12.39365856838511,4,Female,Referral,1
59,103557,4457.692482566234,0.0671548374806593,43,8.525054101664743,5,Male,SEO,1
61,76388,4284.799523050312,0.0511194020144245,23,5.339789261480596,1,Female,Social Media,1
66,30372,6674.678015781986,0.2110557188437263,19,14.571303264204394,8,Male,Email,1
57,126684,7706.843879048555,0.1632935395284201,46,1.2026432009659036,9,Female,Referral,1
28,120050,3358.859123091101,0.1346579858239691,4,10.14754942111133,3,Female,Referral,1
20,113938,9251.203220688329,0.2415183086291263,41,8.991587485010662,8,Female,SEO,1
23,91333,9390.816508786877,0.1044804513306334,25,9.767670385722674,7,Female,Referral,1
26,36283,502.8353277963196,0.1747509322963787,48,9.81199786227789,9,Female,SEO,1
23,60857,247.59700994188313,0.0315782044321575,41,2.2911721299467125,3,Female,Referral,1
26,71772,4308.156668495504,0.2258771843092824,6,2.435915402103791,4,Male,SEO,0
56,130441,5947.387984777819,0.211605808996521,26,1.4768973750040617,9,Male,PPC,1
48,79670,2851.25699977541,0.2426900924960957,17,14.106549938255425,6,Female,PPC,1
49,93133,2668.196135749166,0.2664980278248005,37,9.343602834149737,4,Female,Referral,1
58,115856,6815.504914120987,0.2298281975156713,30,1.6180851349035508,1,Female,Referral,1
67,51261,6056.872418090141,0.2549020681369152,8,6.788032710219795,7,Male,SEO,1
29,77154,1754.7540624317855,0.1102398336989001,1,5.71018252226633,9,Male,SEO,1
25,26107,8856.559536325072,0.1095678349843325,43,2.648952666236318,7,Male,Social Media,1
25,111296,6831.763094594592,0.2838472377709467,36,12.419261226027071,7,Female,PPC,1
67,55561,3689.5048667731826,0.2752266155345994,46,11.746289095705391,9,Female,Social Media,1
45,96674,6867.884430912385,0.1690642289205145,44,7.229080363598671,7,Male,Social Media,1
37,55268,1215.2655590013778,0.1163020477290672,28,8.075782706542812,5,Male,Email,1
64,51608,4735.735633283155,0.2611404437750521,33,6.828246494927853,9,Female,SEO,1
24,33138,1772.945654639637,0.1037892284039361,14,8.489789581798325,1,Male,Email,0
28,126665,510.1693366715226,0.0545541740393888,45,11.122169431146212,3,Female,Email,1
37,57693,3449.4300758541676,0.1954528757515892,8,13.20156997410653,1,Male,Social Media,1
33,145625,1592.2812864597545,0.0223603248225604,15,9.088638659157947,1,Female,Email,0
21,103000,6371.827773842865,0.1199395527882815,1,2.324059914359128,8,Female,SEO,1
23,144143,6773.272150775332,0.2442225065514403,0,11.694803518539878,8,Female,Social Media,1
39,41248,1572.053831643373,0.095612696750922,8,5.89804377799661,4,Male,SEO,1
43,122757,343.6687554739201,0.2800814889313246,19,9.633229001604944,2,Male,Referral,1
20,38632,7948.824560188088,0.2871891533188248,45,3.3795411638899493,8,Female,Email,1
58,67547,120.36450521276664,0.2465867272218845,1,2.8694342436588833,6,Female,Social Media,0
59,32100,3504.7395829195084,0.2964165625076981,0,1.263774854290444,3,Male,PPC,1
31,67930,4996.374650652131,0.1639215923383169,9,5.05960671133809,2,Male,SEO,1
28,86861,8204.557666530485,0.1750678701203017,22,9.15858567416551,7,Female,Email,1
35,96905,8401.730563186793,0.2524883764284387,18,5.122243243692701,5,Female,SEO,1
29,73025,7276.900462043509,0.1529135241785462,17,3.992752420600872,3,Male,SEO,1
40,95876,2547.2564631449886,0.1279488019815901,23,14.925551650861482,8,Male,Referral,1
29,98944,7229.850649759791,0.1882785414406163,21,14.983204752894771,0,Female,SEO,1
30,70840,2540.7380589817226,0.2007212581461757,19,9.27174209673681,4,Female,Referral,1
42,39369,2224.621098143846,0.2277597882918882,10,5.19207174310599,2,Female,Referral,1
62,38460,5516.56674688227,0.2037782022054247,8,12.993618504590223,1,Female,Referral,0
68,111641,6820.6589939572195,0.2262593206263652,14,11.183455513139364,4,Male,Email,1
36,116920,625.2124825256378,0.2056223045577381,15,9.43110500110746,2,Male,SEO,1
63,21461,694.2237511336236,0.1493291191650518,12,13.66968887663156,6,Male,SEO,1
53,62362,7863.289799486219,0.0491310294575763,5,6.957029427322529,0,Female,Referral,1
62,118376,8609.02278455825,0.2377785363912249,24,4.20411658269061,4,Female,SEO,1
25,147229,6083.965071784751,0.018925953902428,46,14.5221523406426,6,Male,SEO,1
46,48610,4345.397296098171,0.2978250266107884,14,12.973543363987988,5,Female,Referral,1
49,124334,8468.63314803194,0.2502529620825071,17,13.724944825186292,1,Male,PPC,1
68,40995,7315.288624475768,0.2045640763145784,42,13.813990419704307,4,Female,PPC,1
61,104716,5837.982564469559,0.2903159638377914,32,6.04788748588836,2,Female,Referral,1
35,27717,3265.5955072927572,0.1876163816223006,13,12.981715665508103,1,Male,Email,1
23,98867,2060.1511104024808,0.0263655354158609,33,13.394551562856952,7,Male,SEO,1
35,99472,4244.863088788005,0.1722208304642108,1,8.440001274907136,1,Female,SEO,0
36,84022,2939.5435020060945,0.0903892138405134,19,9.56623687747986,3,Female,PPC,1
39,73668,3458.660018571163,0.1171484831154866,41,8.873696119875108,7,Female,Referral,1
54,71645,5204.747447589121,0.1432796951965083,15,0.7323981370946384,9,Female,Email,1
49,49550,1774.0301738209369,0.2346342164527472,2,8.265226398692892,8,Female,Referral,1
58,106151,8081.149132730872,0.1558494721675772,45,1.0486326076715835,5,Male,PPC,1
20,23576,1540.7416709761976,0.1476572843392728,29,7.040570459591677,4,Male,PPC,1
45,60868,4861.837030267429,0.0975719199451353,22,1.1624480359072322,3,Female,SEO,1
27,118039,7485.116246996322,0.1665629501372838,38,7.102684973932683,0,Male,Social Media,1
68,66380,4901.705006127003,0.0820333477862415,22,4.918859709032656,9,Female,Email,1
52,25728,3674.118429527524,0.0856882064683861,2,11.7219144059946,4,Male,Email,1
46,52800,4801.4239276452345,0.2296050447919109,12,7.446965989802298,3,Male,Social Media,1
32,30886,8501.839918853992,0.1093387067076361,45,7.925375869004013,5,Male,PPC,1
50,99614,9905.27381301118,0.0249059051523424,39,13.603446094176778,5,Female,Referral,1
24,89909,6348.318563965412,0.1096664129095444,28,7.49332939704153,6,Male,Email,1
29,67236,7955.096022222137,0.1951859402813195,22,2.7673888131445334,3,Female,Social Media,1
66,65805,243.4379929769578,0.2460558201364234,39,2.132372728455306,0,Female,SEO,1
47,138286,8815.60765429327,0.2889616376037848,16,4.934420810563147,2,Female,SEO,1
38,52532,9545.09262328639,0.226403922227743,20,4.3479665824946085,8,Female,PPC,1
48,132765,5794.176483399948,0.1343669667308827,28,12.368181545844829,4,Male,Email,1
41,120696,7562.668134396176,0.0967445909694377,36,11.503815133034514,2,Female,Referral,1
37,48688,5176.172955304742,0.0475926971495579,4,1.3500450389476268,7,Male,Email,1
54,31063,2933.417030510338,0.1920290659893731,20,3.414491847800764,0,Female,SEO,1
21,43089,8537.254922631828,0.1578661610916118,1,7.007969499253386,3,Male,Email,1
45,75942,6008.6834487598235,0.2065334397688009,22,1.764375545473707,2,Female,SEO,1
61,71829,5835.892529534929,0.0787686153719701,10,2.910157692944941,1,Female,Social Media,0
37,70553,6625.408818027943,0.1038568087518842,14,13.672456308507074,1,Female,Social Media,1
41,53585,8574.431341705598,0.0947076513546053,22,8.347350129975375,4,Female,SEO,1
67,91739,7345.870645132547,0.241319034230579,6,12.05136103610888,6,Female,Referral,1
66,79004,2190.129522735878,0.0596566463103705,42,5.292956343261669,8,Male,Referral,1
68,139250,4721.5530896324635,0.1864569139371037,33,5.934451038838563,4,Female,Email,1
49,139411,9804.953486663442,0.0248929545701409,37,12.94611045698096,1,Male,SEO,1
58,22438,5590.151066251468,0.1693629970114986,40,10.029122561994429,3,Female,PPC,1
53,113095,9388.628999360906,0.0285350529683862,48,10.33653001200548,3,Female,Referral,1
51,43212,8152.357914499254,0.0610042113285163,43,9.764640430122515,5,Female,Referral,1
53,70362,6693.632073906712,0.042777337595533,5,8.346444633404868,1,Female,Social Media,1
19,92177,3558.7155063315768,0.1105503526261936,15,14.871374634929706,2,Female,Referral,1
32,36983,3112.761540501846,0.1096821111352414,1,13.466030167125735,5,Female,Referral,1
51,34026,6469.8685464461205,0.2496615914111943,31,10.808097842555394,3,Male,Referral,1
53,140168,4382.356284379467,0.0754493609003533,42,10.33328307122406,5,Female,SEO,1
23,70998,8007.6608658855985,0.0350521551144533,46,1.7218396699426763,5,Female,SEO,1
56,144735,7628.521721447939,0.1850184193360976,37,7.535165613356536,2,Female,Social Media,1
59,75744,3190.0918187112916,0.2093607028840019,27,7.692100217616806,6,Female,Email,1
68,77013,7057.014952311444,0.0954988486462215,40,1.253118764840967,3,Male,Referral,1
68,71039,4996.046881962122,0.1848160937447993,8,11.456220763808709,6,Male,Email,1
29,69831,3300.591798058571,0.2350564047219267,24,0.528512548122444,8,Female,SEO,1
20,105172,4188.3692683699355,0.1107903523320725,49,6.665530007085934,2,Male,Referral,1
62,54603,8963.983485401393,0.1623526135806024,25,13.597141973333713,8,Male,Email,1
35,97758,3659.225152013151,0.0525236493649728,44,5.435202482703995,1,Female,Email,0
57,87713,2945.2528058626344,0.0168575723103523,25,8.948381406292107,4,Female,PPC,1
38,126446,3582.8914850303645,0.2945967126951406,4,4.965342476377606,3,Female,SEO,1
32,118452,2224.722518466048,0.0969219466555472,16,3.0952325132277134,9,Male,Social Media,0
50,136183,5491.886375223654,0.0908815947093282,25,11.085273993290976,6,Female,Social Media,1
52,33105,1559.620719593069,0.2922410886201954,25,3.4662679243670698,6,Male,PPC,1
43,120048,8192.693485725473,0.2211877218913038,42,1.5468180063761712,2,Female,Email,1
25,87182,2333.244447731698,0.1797363875027401,8,6.809386344210792,3,Male,PPC,1
53,72147,6020.7447726424925,0.2128037845770734,22,10.778709372897634,6,Female,PPC,1
65,141331,1337.7524393069464,0.2158787043416667,23,8.910100454278847,2,Female,SEO,1
47,95400,9786.68616732183,0.2313674052849649,40,4.043869722094841,0,Female,Referral,1
40,66434,4600.297043047107,0.0294848771117767,8,12.35743500606035,1,Female,Email,0
59,46515,8239.496273512264,0.1297211117370375,9,1.9078368655006457,4,Female,Social Media,1
61,109298,7709.613572934839,0.0955877921715747,5,10.219598476272054,4,Male,Social Media,1
31,78001,7165.56116674222,0.0304651951699315,3,9.29683069505504,7,Female,PPC,1
31,121971,8290.912224925636,0.1296537090854643,0,13.534369590100289,2,Male,PPC,1
19,78397,1094.5897257310876,0.1886903107698125,5,8.140436375264176,8,Female,PPC,1
54,81415,6817.122254972425,0.0617643271925814,37,12.37527081335415,4,Female,Email,1
22,36960,2731.6896292104334,0.0984577557274775,28,3.621785615771719,9,Male,PPC,0
55,129591,7880.129474259239,0.1953595383559746,43,8.407071510246638,2,Female,PPC,1
62,113143,9573.000722494098,0.1780041506915919,2,8.223123630461156,7,Male,Referral,1
58,101838,9024.746345442689,0.2619477843202349,44,4.7823129287523765,1,Male,Email,1
64,65778,1238.0270024892943,0.2394569811986112,23,0.5737545381629787,7,Female,SEO,1
31,50941,3758.568964660928,0.2900272051629485,41,11.29161816504248,8,Female,SEO,1
56,116857,3706.7952962562376,0.1831860599328793,8,6.2517654752286465,7,Female,Referral,1
42,115849,1310.733036959353,0.2125555362593716,16,4.8513521779765245,9,Male,Social Media,1
37,123083,1071.4479281335916,0.2595468150561768,42,3.314316960506549,0,Male,SEO,0
19,60955,3910.412336194898,0.2535978089993277,37,12.849905764480615,8,Female,Email,1
56,98565,9921.508349915464,0.2184292761876079,41,5.3411998361001025,0,Male,Social Media,1
23,121276,5732.5322455561245,0.1550743007184527,49,3.457304245494382,8,Male,PPC,1
34,76908,6255.638123182137,0.0892299975869113,13,8.09011468054743,9,Female,Email,1
42,84067,4763.087209184955,0.2643925686412677,35,11.83682275016062,1,Female,Social Media,0
45,138636,6657.072467809826,0.2352300782488184,44,9.23572883688915,7,Female,SEO,1
19,75696,9570.95459937322,0.2529930160679589,32,14.422800902530623,8,Male,PPC,1
52,38429,5928.109740782479,0.0508289022626892,19,14.37315129459327,5,Male,PPC,1
54,114048,743.8807512398133,0.1012957346748896,33,13.584399043531173,5,Male,Email,1
22,96676,4979.616634765166,0.1332166609908988,2,8.694738163292932,2,Female,PPC,1
18,136315,9928.237605194316,0.2531220719671626,19,11.6399263080865,9,Male,Social Media,1
57,34847,3935.2869338832065,0.2689371350872501,2,4.683284692130803,8,Female,Referral,1
29,67191,5979.424248423275,0.092618887134033,5,8.842733619947731,7,Female,SEO,1
53,54256,1155.7039579452885,0.2090644585070717,28,1.4641651958318684,1,Female,Email,1
62,147025,1497.6869374920125,0.0325661197842433,38,4.319765026152568,4,Female,Referral,1
40,48774,8759.34638622423,0.1287762488709407,42,5.217449919257097,6,Male,Referral,1
64,147343,3073.4118196909535,0.1511340412480467,30,5.738003893041749,0,Male,Email,1
48,29127,3123.9676062104704,0.2320335163207436,38,2.8347375423140133,7,Female,Social Media,1
28,138251,3933.408660423049,0.2686719486827649,48,1.7073287744203227,2,Male,SEO,1
27,48205,9668.138861754773,0.1078121383890922,20,8.88637542858908,9,Female,Email,1
20,128210,935.4659107650766,0.1630442780831514,43,7.624179436317021,1,Female,Referral,1
31,120106,8205.764615258217,0.197759984486582,0,8.975720927730185,6,Female,Referral,1
33,101163,3481.422977013266,0.1053192963945762,32,2.3749268710245985,4,Male,Email,1
27,78764,8509.733457256201,0.2958060818204728,49,14.241526087946006,7,Female,Referral,1
46,138279,9918.38093009497,0.2639745700753071,9,6.493632141401259,0,Male,Email,1
27,121824,3551.807361096304,0.0959568203713188,25,7.0173551924148105,8,Female,Email,1
29,58664,1380.6280255023169,0.157304406989724,2,8.431009708029922,5,Female,SEO,1
47,76795,1529.3174300309895,0.0769437778417008,13,10.506834164577263,7,Female,Email,1
58,141729,7611.534820396941,0.1592061364819671,7,6.080447263707766,5,Female,Referral,1
18,52333,1534.7233681475516,0.2081663799987526,47,2.5756763720225933,6,Female,PPC,1
22,133548,2678.1735284929023,0.0348011169099664,49,11.855253603176486,7,Female,SEO,1
37,56079,2123.5436022545896,0.2623339893941088,31,4.27808384901082,8,Female,Referral,1
25,104225,3621.217783906727,0.1821863018495092,40,6.921562858753306,3,Male,Referral,1
60,44259,836.229093981906,0.2969848405873305,35,9.668767071415836,2,Female,SEO,1
29,46571,8581.750575831855,0.0174215371023559,26,14.497810177610278,9,Female,SEO,1
18,71119,8615.448486829837,0.2511345218184873,32,0.986982500287981,9,Male,Referral,1
37,28009,4188.035694978629,0.2396692839938188,20,8.023585103136899,1,Male,PPC,1
45,130210,6159.666933332405,0.0485272284916093,25,14.07380015296505,1,Male,Social Media,0
60,130531,6455.320551952616,0.1072386341741879,13,4.199627922673489,3,Male,Referral,1
54,81829,7517.655341924695,0.26659089888281,42,2.1283379219793472,7,Female,SEO,1
64,58230,5254.831866686106,0.1603517455709537,35,9.154172280271752,5,Female,Email,1
54,131364,5152.326849872691,0.1263716313654993,27,2.706797727626309,2,Female,Email,1
29,76049,6349.907395549288,0.2725939653527441,27,13.243637697275895,3,Female,SEO,1
54,121762,7060.179117131787,0.0370699120983478,20,10.98599435713869,2,Female,SEO,1
66,143273,3532.234732589593,0.1472056070416543,47,2.2548450273216325,2,Male,Social Media,1
66,139466,3370.6676853612694,0.1991884884128521,40,8.872994736226687,8,Female,SEO,1
61,56498,2770.212200549501,0.1864770173143536,28,0.8931682115423583,2,Female,Email,1
45,139053,5533.58089759621,0.0866401717785785,45,12.754963767510096,1,Female,PPC,1
64,48820,3665.5413266021465,0.1733607423149575,37,3.478847389035322,1,Male,SEO,1
32,60315,5449.101350305556,0.2154829116429347,33,11.11133898861356,7,Female,Social Media,1
23,115018,4119.249181686524,0.1796167681247425,0,2.0416725133785065,9,Male,PPC,0
61,52795,8383.668407271343,0.2084940455334234,19,7.350153774798879,2,Female,Social Media,1
37,133812,823.9893734800613,0.0842628344227492,25,13.973851057748153,9,Male,PPC,0
67,105411,5764.884876686279,0.2515261955788169,26,1.5799298758024491,9,Female,SEO,1
31,59191,5798.675130813257,0.1404099657256412,22,4.782885475070387,8,Male,Email,1
19,74453,3898.801374333129,0.2962949147903249,6,11.848076083293162,2,Male,PPC,1
26,32453,4268.106856175117,0.0167527429934118,21,7.218770622684063,9,Female,Referral,1
54,140848,8021.300472740992,0.1202914576618165,46,9.929381469123744,1,Male,Social Media,1
37,70325,2878.669731577315,0.0623377651684821,36,12.27411798665987,7,Female,PPC,1
43,69490,8726.897535119013,0.1711267628282755,34,11.868734153233348,5,Female,Social Media,1
46,94796,8973.798710933464,0.0805294773683476,46,6.232916852543052,3,Female,Email,1
18,134165,6541.13111358174,0.2238686045045697,3,6.744040242589826,0,Male,Social Media,1
52,69993,7751.291365710174,0.2657411000778804,28,8.78123122759818,9,Female,Social Media,1
23,130780,6168.1805307094355,0.0711564625388121,36,2.280012790168299,5,Female,Referral,1
54,65706,5300.0652260912575,0.0565965093075215,35,13.108083045034302,6,Female,Social Media,1
22,134981,9670.109767077272,0.2638535838612588,2,1.85553176004212,7,Male,PPC,1
50,62817,2898.284145851895,0.1147688553756666,1,3.1798117729192032,6,Female,Social Media,1
66,84544,1626.09437176681,0.1360292541381187,4,14.199603595422708,1,Female,SEO,1
68,111434,2946.1050951109014,0.0740811557086253,17,4.586663082244179,2,Male,Social Media,0
31,75710,6184.793522956506,0.1333413117348326,33,4.041122072145232,0,Male,SEO,1
29,70799,1933.3160372013224,0.0770770211926191,14,6.667536907374195,3,Female,Social Media,1
59,139586,9097.25902794051,0.2031189577839124,49,11.00214448901657,4,Female,Social Media,1
37,80964,4169.141566587388,0.1546741596192253,49,5.810230737372958,8,Female,PPC,1
67,73678,8514.632495089252,0.2385375293292435,39,13.183508797370518,0,Female,SEO,1
41,91150,2567.4417908352857,0.1006911536595153,43,2.6657313848743263,6,Male,SEO,1
60,117379,3200.3667153192005,0.1566225544831209,40,2.210173973774949,3,Male,Referral,1
51,80438,686.3116320077162,0.0852617636633689,0,1.6223028048515165,7,Female,Social Media,1
42,129987,2651.900152637182,0.2809974397715231,21,4.826198041832471,9,Female,Social Media,1
67,97223,4954.106807736684,0.1613613436594199,24,3.393574206118178,1,Female,PPC,1
46,81926,9466.755485460098,0.0603041239322034,16,7.189288208996246,4,Female,Referral,1
56,23801,3950.139441525832,0.0891020411709084,32,14.937651047294928,1,Male,Referral,0
48,61048,6433.464406885124,0.0340415695959774,16,13.093846188682146,1,Female,PPC,1
64,60144,4334.330162941001,0.0180666387233426,37,13.476983231609523,6,Female,SEO,1
60,114478,563.2393226026182,0.1625173295604945,4,12.545713176322057,3,Male,Email,1
67,30148,5084.972996377356,0.1077656475324255,36,4.439796846160697,8,Female,PPC,1
40,132364,752.5451023688165,0.2894943020254888,42,3.7817042212380985,9,Male,SEO,1
61,102819,8848.629253515606,0.0596861049448304,42,11.115604993914296,1,Male,Referral,1
55,39861,7555.065923314049,0.2402346692937141,10,9.185007436730384,6,Female,PPC,1
37,120048,3848.6495653984257,0.1016317182359417,11,3.4887911049805433,7,Female,Email,1
40,81717,6438.164795293768,0.0748258419570245,43,14.526406835095855,0,Female,Social Media,1
62,42480,1209.0787376019878,0.2911946775103791,33,6.6510688834423775,0,Male,PPC,0
69,38637,7055.2943709302435,0.242747213636272,34,12.30916328146876,6,Male,Email,1
33,64621,8245.050849015548,0.1928800585191461,38,1.5701934935430122,4,Male,Email,1
67,80304,8235.281920528521,0.2121651007948881,45,1.0099110507820803,6,Male,PPC,1
59,67431,2914.347722137493,0.297500627706671,15,7.109179956655664,0,Male,SEO,1
25,119937,2711.0873332405836,0.1820301485592171,23,2.2311742632743794,8,Female,PPC,1
67,108921,5261.837110236517,0.0395511307340184,30,14.69932702872751,1,Female,Referral,1
38,76172,9680.9444031055,0.0288111767434005,13,12.274302399425563,4,Female,Email,1
18,45437,9213.177478300244,0.2033159654674232,48,7.084077757446027,3,Female,Email,1
25,28149,3660.42096938422,0.200704331738293,46,14.70297267811381,4,Female,Social Media,1
46,34671,7820.312111212137,0.2269703999636456,31,3.954970554324732,8,Male,Email,1
49,123005,9221.045864505428,0.0415458317674579,42,10.345140794057556,4,Male,Social Media,1
55,43119,2683.17201060429,0.2840216596789998,12,0.7541768940443617,3,Female,Email,1
22,66117,8319.926931069103,0.169835940034087,37,5.897843123504468,3,Female,Email,1
64,119317,2752.166706400848,0.1983711010961524,16,1.650218808357334,4,Female,PPC,1
39,36279,3498.4930462833854,0.0201071911796577,43,5.826919386559007,9,Female,PPC,1
64,88835,2068.324839422466,0.2886825222095164,35,6.018675815045845,0,Female,Referral,1
51,119810,5120.090010819864,0.1731516361357451,41,5.939976092322316,8,Female,SEO,1
18,146085,8448.777853186288,0.1733753027684423,17,6.509259139512599,0,Female,Referral,0
43,24803,5327.7161606115715,0.2836310417068101,18,9.44437345325158,6,Male,Email,1
60,102897,1322.0560959616655,0.2795115516732635,6,3.246681760195756,3,Female,Referral,0
27,80805,2592.5817290489827,0.073886591627,29,3.89874974772976,8,Female,PPC,0
47,38201,5672.332486085255,0.2800186583527195,11,9.858751952414153,9,Male,Email,1
67,146564,5873.555810148546,0.2236201739202178,10,7.260439974311747,0,Female,Email,1
35,48634,5811.368445094211,0.015481210926111,28,2.8478327107427504,3,Female,Referral,1
34,34760,862.334575811538,0.0795545131341181,2,11.915037015557964,6,Female,Social Media,1
43,30826,7561.589337084067,0.1297642421867194,33,13.997777621242244,1,Female,SEO,1
25,106821,9103.339169991166,0.1790185120966688,33,7.247361441152205,4,Male,Referral,1
64,132125,5154.137582526009,0.2133856218417198,30,9.403435063841687,9,Female,Referral,1
57,65775,7216.409939041442,0.0709610142475008,21,12.322495384308626,6,Female,SEO,1
66,146546,9148.753371161856,0.2526431491393698,1,14.474404787329464,9,Female,Email,1
29,134090,6461.965273985357,0.2552574439278548,26,14.552655871128236,9,Male,Email,1
44,94676,6775.824671867406,0.1941496575855674,46,13.88114406362978,2,Male,Social Media,1
25,26798,7241.9036925011505,0.2771172340495525,35,12.3321622228025,7,Female,Referral,1
42,135161,2678.974269395245,0.2457649038001844,31,6.673785782766745,3,Male,SEO,1
63,86103,5868.510959696591,0.0742708611951268,34,10.209816405872743,4,Male,Referral,1
21,97160,8437.533633990117,0.2416162912300045,16,11.56960319956706,4,Female,PPC,1
50,97751,3032.0110295814316,0.2864286028384004,33,1.8325785379894288,6,Female,Referral,1
18,93502,8981.987946008916,0.0499058696353449,25,2.1872866179126316,7,Female,Referral,1
36,71410,6241.781302679757,0.2938223865893984,9,10.72829276244495,0,Male,PPC,1
48,60888,4289.431029187256,0.0172479110633261,38,10.170253402409038,9,Female,PPC,1
33,69047,6269.5113178629,0.1614285009843939,8,12.155936807219351,6,Female,SEO,1
31,115289,4078.413066321856,0.2344290103037604,24,3.1763925092485703,7,Male,Email,1
65,129640,8396.552458296928,0.2392270497384137,19,14.081859343865345,1,Male,Social Media,1
22,122614,4874.953942669211,0.2230550450524177,14,3.956161315705264,0,Female,PPC,0
58,65955,9022.012261567934,0.1635118980984169,39,2.458945065341687,8,Female,Email,1
43,132393,5147.100000393482,0.1987796534004146,48,5.202861275742881,8,Female,SEO,1
45,21982,6637.647057410133,0.2129803338394029,26,12.224178120711734,2,Male,Referral,1
19,53864,9977.66976796782,0.1534163750220297,10,0.9094642507062384,9,Male,SEO,0
67,141298,1554.9618259845574,0.1827486427890449,15,3.789047865592984,8,Female,SEO,1
23,99118,7393.618572460716,0.2554467355026962,29,14.356212731431665,0,Male,PPC,1
26,105490,1474.8350563677425,0.1007349161322898,21,0.7466413625683552,0,Female,Social Media,0
50,59265,8404.777021067523,0.1617298348209034,23,4.534736930341006,1,Female,PPC,1
58,66313,6004.8884735039155,0.0124591190973972,49,5.2236964595265185,6,Male,Referral,1
42,64350,9387.779650003946,0.20935655593527,23,13.89671597794254,3,Female,PPC,1
65,35378,8672.970359254197,0.0666617847383041,35,12.842523971822308,8,Female,Referral,1
30,129168,841.2331709413519,0.1494903635769929,17,7.171286062653836,5,Female,PPC,1
26,138334,1459.295162620723,0.0709595127213331,19,5.104574527320671,7,Male,Social Media,1
30,137107,6051.59219320757,0.0168247772277627,7,14.19420268248395,6,Male,Email,1
48,89815,5231.314935426541,0.1501339599924248,14,3.230358276790287,8,Female,Social Media,1
58,47924,1768.7947930731011,0.133201745917105,12,7.413902247564747,9,Female,PPC,1
28,102593,1380.656359889333,0.1332933589220704,35,6.567355633398221,8,Male,SEO,1
21,137490,5683.50875607197,0.0705537863793723,13,14.060470424514532,1,Male,Email,1
51,27312,584.3233249524949,0.2846893310269719,46,11.459252204528909,0,Male,SEO,1
55,50353,8749.979499239047,0.0110170740251014,46,7.218960270726388,8,Female,Social Media,1
63,133744,8090.120906045942,0.2685481804992282,23,9.302266995489264,8,Female,Email,1
21,120673,7875.162719939784,0.2237015577104498,36,13.659064667533231,2,Female,PPC,1
55,106450,258.3717557033366,0.0599008897246487,23,12.552814120044232,6,Male,SEO,1
36,36192,571.6453397861058,0.1469356760280308,46,9.424075542094496,7,Female,PPC,1
23,37450,5543.407299392214,0.296766523637399,17,13.772118021913183,1,Male,Referral,1
51,25432,9944.81432005236,0.1966724887254491,31,6.0141609942414895,2,Female,Email,1
35,77225,3488.9303896163824,0.0469392499074135,34,11.131116539881178,6,Female,SEO,1
30,116548,3509.310682412905,0.1427162492683652,19,0.7336691707244403,2,Male,Social Media,1
58,118991,1429.351871933635,0.1457788980061155,41,8.95311974632555,8,Female,Social Media,0
40,98711,6775.924457021064,0.2426563665361014,31,2.4861941525859197,6,Male,Social Media,1
36,85604,6502.099221040656,0.275687250519585,36,8.102361255009066,8,Male,Social Media,1
62,30295,1103.091922153675,0.033850047553733,36,4.0744140491464345,6,Female,SEO,1
28,26774,4727.381641976676,0.1010708132163213,46,6.019904110288172,5,Female,Referral,1
18,135107,6704.041597337546,0.0965470567966833,32,11.986386632270586,4,Female,Social Media,1
41,32190,4985.809749587078,0.2988539562265153,0,1.3497697675313578,1,Female,Social Media,0
